split,province,macro_region,year,y,pred,lo_GSCP,hi_GSCP,lo_sLSCP,hi_sLSCP
A_leave_region_North China,Beijing,North China,1998,37.7,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,1999,34.1,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2000,46.4,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2001,48.1,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2002,48.7,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2003,61.2,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2004,53.9,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2005,56.1,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2006,64.7,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2007,66.1,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2008,63.1,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2009,73.4,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2010,74.8,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2011,79.6,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2012,68.7,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2013,78.3,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2014,81.1,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2015,74.8,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2016,66.2,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2017,54.3,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2018,49.0,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2019,43.9,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2020,41.5,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2021,39.7,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2022,41.2,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2023,45.6,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Beijing,North China,2024,42.7,45.10482048471982,27.9209447507001,62.288696218739545,27.9209447507001,62.288696218739545
A_leave_region_North China,Hebei,North China,1998,37.2,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,1999,33.5,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2000,45.4,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2001,47.4,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2002,51.2,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2003,61.3,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2004,57.5,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2005,62.0,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2006,71.4,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2007,72.2,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2008,64.2,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2009,64.2,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2010,63.0,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2011,73.7,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2012,64.6,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2013,74.8,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2014,83.8,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2015,74.3,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2016,68.1,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2017,61.7,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2018,53.6,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2019,53.5,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2020,47.7,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2021,42.4,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2022,42.2,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2023,43.8,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Hebei,North China,2024,42.6,49.325778509455915,33.387946531908604,65.26361048700323,33.387946531908604,65.26361048700323
A_leave_region_North China,Nei Mongol,North China,1998,19.5,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,1999,17.1,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2000,20.5,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2001,20.9,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2002,21.8,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2003,28.7,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2004,22.0,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2005,22.4,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2006,25.9,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2007,25.7,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2008,26.4,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2009,24.8,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2010,25.2,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2011,27.7,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2012,26.6,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2013,23.0,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2014,28.2,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2015,31.6,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2016,27.3,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2017,26.0,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2018,24.9,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2019,23.9,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2020,25.1,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2021,24.5,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2022,22.9,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2023,26.8,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Nei Mongol,North China,2024,26.3,40.6071330528909,22.424795948658115,58.78947015712369,22.424795948658115,58.78947015712369
A_leave_region_North China,Shanxi,North China,1998,29.8,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,1999,27.8,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2000,41.0,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2001,40.5,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2002,43.7,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2003,48.4,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2004,43.8,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2005,51.9,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2006,56.4,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2007,56.1,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2008,47.4,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2009,46.9,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2010,50.4,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2011,60.9,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2012,54.8,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2013,52.4,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2014,53.2,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2015,51.1,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2016,49.9,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2017,51.5,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2018,44.7,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2019,44.4,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2020,40.1,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2021,37.1,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2022,38.8,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2023,38.8,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Shanxi,North China,2024,38.0,47.50711289702605,31.322324453243564,63.69190134080853,31.322324453243564,63.69190134080853
A_leave_region_North China,Tianjin,North China,1998,38.3,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,1999,34.0,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2000,44.7,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2001,48.1,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2002,51.6,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2003,62.5,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2004,59.0,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2005,62.4,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2006,71.4,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2007,71.4,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2008,68.9,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2009,70.7,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2010,64.7,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2011,71.7,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2012,62.2,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2013,73.2,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2014,86.0,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2015,75.9,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2016,71.7,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2017,63.3,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2018,55.5,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2019,56.1,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2020,53.1,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2021,46.7,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2022,48.2,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2023,51.0,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_North China,Tianjin,North China,2024,49.1,46.44153854387332,29.806193577472683,63.07688351027396,29.806193577472683,63.07688351027396
A_leave_region_Northeast China,Heilongjiang,Northeast China,1998,22.3,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,1999,18.2,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2000,21.2,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2001,21.8,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2002,23.4,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2003,30.6,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2004,21.8,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2005,20.8,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2006,24.7,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2007,25.2,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2008,29.0,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2009,22.6,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2010,25.3,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2011,30.9,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2012,25.3,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2013,26.5,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2014,35.8,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2015,38.4,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2016,29.5,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2017,32.8,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2018,24.8,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2019,27.2,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2020,27.1,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2021,24.8,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2022,25.0,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2023,27.7,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Heilongjiang,Northeast China,2024,34.2,41.418193941728475,11.648829181881524,71.18755870157543,11.648829181881524,71.18755870157543
A_leave_region_Northeast China,Jilin,Northeast China,1998,25.9,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,1999,21.6,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2000,26.2,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2001,28.3,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2002,29.2,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2003,35.7,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2004,26.5,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2005,28.0,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2006,33.7,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2007,34.7,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2008,36.9,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2009,30.6,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2010,29.7,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2011,37.4,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2012,30.9,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2013,32.2,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2014,43.6,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2015,45.7,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2016,36.4,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2017,36.2,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2018,28.8,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2019,30.9,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2020,33.5,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2021,28.3,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2022,26.4,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2023,29.7,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Jilin,Northeast China,2024,32.2,44.292896127815595,17.125782100337585,71.4600101552936,17.125782100337585,71.4600101552936
A_leave_region_Northeast China,Liaoning,Northeast China,1998,31.3,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,1999,25.8,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2000,30.2,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2001,36.1,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2002,31.7,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2003,40.6,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2004,34.7,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2005,35.9,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2006,43.3,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2007,41.8,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2008,45.0,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2009,41.8,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2010,36.4,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2011,43.5,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
A_leave_region_Northeast China,Liaoning,Northeast China,2012,36.9,48.27673674663987,24.580701785064587,71.97277170821515,24.580701785064587,71.97277170821515
